date,description,amount,balance,account_code,account_name,financial_year,period
2026-02-28,"IB Payment To - Moonstone Compliance",-700,7550.34,6017,"Subscriptions",2026,February 2026
2026-02-28,"JNL-1: Misallocation of loan received from Director",33000,,1700,"Loan Receivable: LLN Gabler",2026,JNL-1
2026-02-28,"Service Fee",-75.8,7474.54,6004,"Bank Charges",2026,February 2026
2026-02-28,"JNL-7: Misallocated",2000,,6022,"Director's Remuneration",2026,JNL-7
2026-02-28,"JNL-3: Accounting fees paid",2000,,2001,"Trade Creditors",2026,JNL-3
2026-02-28,"JNL-3: Accounting fees paid",-2000,,6022,"Director's Remuneration",2026,JNL-3
2026-02-28,"JNL-8: Accounting fees for 2026 YE AFS",4500,,6001,"Accounting Fees",2026,JNL-8
2026-02-28,"JNL-2: Misallocation of loan received from directors",12000,,1710,"Loan Receivable: HA Gabler",2026,JNL-2
2026-02-28,"JNL-9: Misallocation of salaries",223686,,6016,"Salaries & Wages",2026,JNL-9
2026-02-28,"JNL-10: Misallocated Fuel",79441,,6023,"Fuel / Petrol",2026,JNL-10
2026-02-28,"Fee: Payment Confirm - Email Moonstone Compliance",-0.8,7368.74,6004,"Bank Charges",2026,February 2026
2026-02-28,"JNL-4: Accounting for YE 2026 Financials - RandSense",4500,,6022,"Director's Remuneration",2026,JNL-4
2026-02-28,"JNL-8: Accounting fees for 2026 YE AFS",-4500,,2001,"Trade Creditors",2026,JNL-8
2026-02-28,"JNL-2: Misallocation of loan received from directors",-12000,,6022,"Director's Remuneration",2026,JNL-2
2026-02-28,"Monthly Management Fee",-105,7369.54,6004,"Bank Charges",2026,February 2026
2026-02-28,"Rounding adjustment — opening balance carry-forward (code to bank charges)",-0.13,7368.74,6004,"Bank Charges",2026,February 2026
2026-02-28,"JNL-9: Misallocation of salaries",-223686,,5003,"Funeral Expenses",2026,JNL-9
2026-02-28,"JNL-10: Misallocated Fuel",-79441,,5004,"Subcontractors",2026,JNL-10
2026-02-28,"JNL-6: Misallocated",4500,,2001,"Trade Creditors",2026,JNL-6
2026-06-30,"JNL-5: Misallocation of insurance",140000,,6008,"Insurance",2026,JNL-5
2026-06-30,"JNL-5: Misallocation of insurance",-140000,,5003,"Funeral Expenses",2026,JNL-5
