date,description,amount,balance,account_code,account_name,financial_year,period
2025-06-12,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,June 2025
2025-06-12,"IB Payment To Cape Urethanes Danie",-2971.95,,5001,"Cost of Goods Sold",2026,June 2025
2025-06-12,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,June 2025
2025-06-12,"Bolsa Third Party Payment - Klein Dasbosch Balance 2",5098.71,,4001,"Sales / Revenue",2026,June 2025
2025-06-12,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,June 2025
2025-06-12,"RTD - Not Provided For - Nedbank MFC",13578.08,,1702,"Director's Loan Account",2026,June 2025
2025-06-12,"Registered DC Debit - Nedbank MFC",-13578.08,,1702,"Director's Loan Account",2026,June 2025
2025-06-12,"Fee: Payment Confirm - Email (TVH Parts SA)",-0.8,,5001,"Cost of Goods Sold",2026,June 2025
2025-06-12,"Bolsa Third Party Payment - Klein Dasbosch Balance 1",10000,,4001,"Sales / Revenue",2026,June 2025
2025-06-12,"Cheque Card Purchase - Hpy*Arfan Sho",-59,,1702,"Director's Loan Account",2026,June 2025
2025-06-12,"Real Time Transfer From A J Forklift",30000,,4001,"Sales / Revenue",2026,June 2025
2025-06-12,"IB Payment To Midas Part Center",-2036.23,,5001,"Cost of Goods Sold",2026,June 2025
2025-06-12,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,June 2025
2025-06-13,"Cheque Card Purchase - Tops Paarl Ea",-219.5,,1702,"Director's Loan Account",2026,June 2025
2025-06-13,"Cheque Card Purchase - Kaap Agri Paarl",-309.29,,1702,"Director's Loan Account",2026,June 2025
2025-06-13,"Fee: Electricity Purchase",-1.2,,6020,"Utilities",2026,June 2025
2025-06-13,"Fee: Payment Confirm - SMS (Mr D Williams)",-1.2,,6004,"Bank Charges",2026,June 2025
2025-06-13,"Electricity Purchase",-50,,6020,"Utilities",2026,June 2025
2025-06-13,"Fee Immediate Payment",-10,,6004,"Bank Charges",2026,June 2025
2025-06-13,"Cheque Card Purchase - C*Fowkes Bros",-18.49,,1702,"Director's Loan Account",2026,June 2025
2025-06-13,"Immediate Payment - Mr D Williams",-1250,,6022,"Director's Remuneration",2026,June 2025
2025-06-14,"JNL-4: MFC instalment 2025-06-14 - interest portion (loan amortization)",-9821.89,,2102,"MFC Vehicle Finance - Isuzu",2026,JNL-4
2025-06-14,"Account Payment - Ned/MFC Agreed",-13578.08,,2102,"MFC Vehicle Finance - Isuzu",2026,June 2025
2025-06-14,"JNL-4: MFC instalment 2025-06-14 - interest portion (loan amortization)",9821.89,,6030,"Finance Charges - Vehicle Loan",2026,JNL-4
2025-06-14,"Cash Withdrawal Fee",-15.3,,6004,"Bank Charges",2026,June 2025
2025-06-14,"Cheque Card Purchase - Masterparts P",-675.28,,5001,"Cost of Goods Sold",2026,June 2025
2025-06-14,"Other Bank ATM Cash Withdrawal - SBSA",-600,,1702,"Director's Loan Account",2026,June 2025
2025-06-14,"Cheque Card Purchase - Afrox Stiklan",-130.48,,6023,"Fuel / Petrol",2026,June 2025
2025-06-14,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,June 2025
2025-06-14,"Cheque Card Purchase - Superspar Paarl",-259.97,,1702,"Director's Loan Account",2026,June 2025
2025-06-14,"Cheque Card Purchase - Wynland Motor",-500,,6011,"Motor Vehicle Expenses",2026,June 2025
2025-06-17,"Fee: Payment Confirm - Email (Cape Auctioneers)",-0.8,,6004,"Bank Charges",2026,June 2025
2025-06-17,"Cheque Card Purchase - Boland Hair S",-110,,1702,"Director's Loan Account",2026,June 2025
2025-06-17,"Immediate Payment - Cape Auctioneers",-660.18,,1702,"Director's Loan Account",2026,June 2025
2025-06-17,"Cheque Card Purchase - Cellars",-100,,1702,"Director's Loan Account",2026,June 2025
2025-06-17,"Fee Immediate Payment",-10,,6004,"Bank Charges",2026,June 2025
2025-06-17,"Cheque Card Purchase - C*Cellars Paarl",-600,,1702,"Director's Loan Account",2026,June 2025
2025-06-18,"Cheque Card Purchase - C*Fowkes Bros",-91.71,,1702,"Director's Loan Account",2026,June 2025
2025-06-18,"Cheque Card Purchase - Tops Paarl Ea",-620.33,,1702,"Director's Loan Account",2026,June 2025
2025-06-18,"Credit Transfer - Hoekstra Fruit Farms",2754.25,,4001,"Sales / Revenue",2026,June 2025
2025-06-18,"Other Bank ATM Cash Withdrawal - SBSA",-400,,1702,"Director's Loan Account",2026,June 2025
2025-06-18,"Cheque Card Purchase - Shell Gelderbloem",-500,,6023,"Fuel / Petrol",2026,June 2025
2025-06-18,"Cheque Card Purchase - AP *Taye Enterprises",-500,,1702,"Director's Loan Account",2026,June 2025
2025-06-18,"Cash Withdrawal Fee",-10.2,,6004,"Bank Charges",2026,June 2025
2025-06-18,"Cheque Card Purchase - Delite Take Away",-50,,1702,"Director's Loan Account",2026,June 2025
2025-06-18,"Credit Transfer - Absa Bank Wellsave Stellenbosch",1883.13,,4001,"Sales / Revenue",2026,June 2025
2025-06-18,"Credit Transfer - Saturn Stainless Industries",1529.5,,4001,"Sales / Revenue",2026,June 2025
2025-06-19,"Cheque Card Purchase - Brake And Clutch",-200,,5001,"Cost of Goods Sold",2026,June 2025
2025-06-19,"Cheque Card Purchase - Trio Automotive",-1150,,1702,"Director's Loan Account",2026,June 2025
2025-06-19,"Cheque Card Purchase - FLM Paarl",-406.66,,1702,"Director's Loan Account",2026,June 2025
2025-06-20,"Fee Immediate Payment",-10,,6004,"Bank Charges",2026,June 2025
2025-06-20,"Immediate Payment - Mr D Williams",-1250,,6022,"Director's Remuneration",2026,June 2025
2025-06-20,"Cheque Card Purchase - SAC Commercial",-959.8,,5001,"Cost of Goods Sold",2026,June 2025
2025-06-20,"Fee: Payment Confirm - SMS (Mr D Williams)",-1.2,,6004,"Bank Charges",2026,June 2025
2025-06-20,"Cheque Card Purchase - C*Boland Appliances",-295,,1702,"Director's Loan Account",2026,June 2025
2025-06-20,"Cheque Card Purchase - Superspar Paarl",-94.99,,1702,"Director's Loan Account",2026,June 2025
2025-06-21,"Cheque Card Purchase - Hpy*Arfan Sho",-52,,1702,"Director's Loan Account",2026,June 2025
2025-06-21,"Cheque Card Purchase - Spar Express",-102.65,,1702,"Director's Loan Account",2026,June 2025
2025-06-23,"Cheque Card Purchase - S2S*Ebenezern",-60,,1702,"Director's Loan Account",2026,June 2025
2025-06-23,"Cheque Card Purchase - C*Cellars Paarl",-50,,1702,"Director's Loan Account",2026,June 2025
2025-06-23,"Cheque Card Purchase - C*Cellars Paarl",-30,,1702,"Director's Loan Account",2026,June 2025
2025-06-23,"Cheque Card Purchase - C*Cellars Paarl",-70,,1702,"Director's Loan Account",2026,June 2025
2025-06-23,"Cheque Card Purchase - C*Cellars Paarl",-135,,1702,"Director's Loan Account",2026,June 2025
2025-06-24,"Fee: Payshap Payment",-7,,6004,"Bank Charges",2026,June 2025
2025-06-24,"Real Time Transfer From A J Forklift",35000,,4001,"Sales / Revenue",2026,June 2025
2025-06-24,"Cheque Card Purchase - C*BP Paarl",-500,,6023,"Fuel / Petrol",2026,June 2025
2025-06-24,"Cheque Card Purchase - C*AE Freshstop",-61,,1702,"Director's Loan Account",2026,June 2025
2025-06-24,"Fee: Payment Confirm - SMS (Lmi Academy)",-1.2,,6004,"Bank Charges",2026,June 2025
2025-06-24,"Cheque Card Purchase - Superspar Paarl",-797.35,,1702,"Director's Loan Account",2026,June 2025
2025-06-24,"Cheque Card Purchase - ACDC Paarl",-386,,1702,"Director's Loan Account",2026,June 2025
2025-06-24,"Payshap Payment To Load Test",-800,,1702,"Director's Loan Account",2026,June 2025
2025-06-25,"Overdraft Interest",-559.66,,6004,"Bank Charges",2026,June 2025
2025-06-25,"Cheque Card Purchase - Skytech Brand",-550,,1702,"Director's Loan Account",2026,June 2025
2025-06-25,"Magtape Credit - Kampwater SA",8528.98,,4001,"Sales / Revenue",2026,June 2025
2025-06-25,"Credit Life Protection",-115.83,,6008,"Insurance",2026,June 2025
2025-06-25,"Cheque Card Purchase - Hpy*Arfan Sho",-190,,1702,"Director's Loan Account",2026,June 2025
2025-06-26,"IB Payment To Nedbank Credit Card",-3000,,5001,"Cost of Goods Sold",2026,June 2025
2025-06-26,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,June 2025
2025-06-26,"Fee: Payment Confirm - Email (Nedbank Credit Card Division)",-0.8,,6004,"Bank Charges",2026,June 2025
2025-06-27,"Fee Immediate Payment",-10,,6004,"Bank Charges",2026,June 2025
2025-06-27,"Fee: Payment Confirm - SMS (Mr D Williams)",-1.2,,6004,"Bank Charges",2026,June 2025
2025-06-27,"Immediate Payment - Mr D Williams",-1250,,6022,"Director's Remuneration",2026,June 2025
2025-06-27,"Cheque Card Purchase - C*Diesel Electrical",-274.95,,5001,"Cost of Goods Sold",2026,June 2025
2025-06-27,"Cheque Card Purchase - Bookquiet.com",-145.42,,1702,"Director's Loan Account",2026,June 2025
2025-06-27,"Cheque Card Purchase - Afrox Stiklan",-1959.13,,6023,"Fuel / Petrol",2026,June 2025
2025-06-27,"Cheque Card Purchase - International Fee",-4,,1702,"Director's Loan Account",2026,June 2025
2025-06-28,"Cheque Card Purchase - Refresh123",-170,,1702,"Director's Loan Account",2026,June 2025
2025-06-28,"Cheque Card Purchase - Hpy*North Sta",-77,,1702,"Director's Loan Account",2026,June 2025
2025-06-30,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,June 2025
2025-06-30,"Monthly Management Fee",-9,,6004,"Bank Charges",2026,June 2025
2025-06-30,"Telephone Account - Telkom Mobile",-671.05,,6018,"Telephone",2026,June 2025
2025-06-30,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,June 2025
2025-06-30,"Insurance Premium - Santam",-858,,6008,"Insurance",2026,June 2025
2025-06-30,"Fee: Unused Facility",-22.34,,6004,"Bank Charges",2026,June 2025
2025-06-30,"Fee: MyUpdates For Business",-49,,6004,"Bank Charges",2026,June 2025
2025-06-30,"Overdraft Service Fee",-90,,6004,"Bank Charges",2026,June 2025
2025-06-30,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,June 2025
2025-06-30,"Account Payment - Omsurance Premium",-1505.09,,1702,"Director's Loan Account",2026,June 2025
2025-07-01,"JNL-5: MFC instalment 2025-07-01 - interest portion (loan amortization)",-9768.37,,2102,"MFC Vehicle Finance - Isuzu",2026,JNL-5
2025-07-01,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,July 2025
2025-07-01,"JNL-5: MFC instalment 2025-07-01 - interest portion (loan amortization)",9768.37,,6030,"Finance Charges - Vehicle Loan",2026,JNL-5
2025-07-01,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,July 2025
2025-07-01,"IB Payment To Midas Part Center",-919.4,,5001,"Cost of Goods Sold",2026,July 2025
2025-07-01,"Registered DC Debit - Nedbank MFC",-13470.18,,2102,"MFC Vehicle Finance - Isuzu",2026,July 2025
2025-07-01,"Fee Immediate Payment Correction",3,,4001,"Sales / Revenue",2026,July 2025
2025-07-01,"Cheque Card Purchase - C*Dischem Paarl",-306.99,,1702,"Director's Loan Account",2026,July 2025
2025-07-01,"Cheque Card Purchase - C*Cellars Paarl",-260,,1702,"Director's Loan Account",2026,July 2025
2025-07-01,"Cheque Card Purchase - C*Die Visfabriek",-169.5,,1702,"Director's Loan Account",2026,July 2025
2025-07-01,"Fee Immediate Payment Correction",3,,4001,"Sales / Revenue",2026,July 2025
2025-07-02,"Cheque Card Purchase - Ultra Liquor (28 Jun)",-399.98,,1702,"Director's Loan Account",2026,July 2025
2025-07-02,"Cheque Card Purchase - Game Paarl (29 Jun)",-268.98,,1702,"Director's Loan Account",2026,July 2025
2025-07-03,"Credit Transfer - Saturn Stainless Industries",2829,,4001,"Sales / Revenue",2026,July 2025
2025-07-03,"Cheque Card Purchase - C*Wynland Motors (01 Jul)",-500,,6011,"Motor Vehicle Expenses",2026,July 2025
2025-07-03,"Cheque Card Purchase - C*Wynland Motors (01 Jul)",-1200.7,,6011,"Motor Vehicle Expenses",2026,July 2025
2025-07-04,"Cheque Card Purchase - Allseal Paarl (01 Jul)",-50,,5001,"Cost of Goods Sold",2026,July 2025
2025-07-04,"PayShap Payment To - Salary",-1000,,6022,"Director's Remuneration",2026,July 2025
2025-07-04,"Fee: Payment Confirm - SMS (Mr D Williams)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-04,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,July 2025
2025-07-04,"Cheque Card Purchase - Build It Boland (02 Jul)",-79.94,,1702,"Director's Loan Account",2026,July 2025
2025-07-04,"Electronic Banking Payment From - Abels Liquors",3841,,4001,"Sales / Revenue",2026,July 2025
2025-07-04,"Cheque Card Purchase - C*Fowkes Bros (03 Jul)",-255.75,,1702,"Director's Loan Account",2026,July 2025
2025-07-05,"Immediate Payment - Mrs M Johnson",-3000,,6022,"Director's Remuneration",2026,July 2025
2025-07-05,"Fee: Payment Confirm - SMS (Mrs M Johnson)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-05,"Cheque Card Purchase - Bex Paarl (03 Jul)",-598,,1702,"Director's Loan Account",2026,July 2025
2025-07-05,"Cheque Card Purchase - S2S*Ahadstore (03 Jul)",-69,,1702,"Director's Loan Account",2026,July 2025
2025-07-05,"Fee - Immediate Payment",-50,,6004,"Bank Charges",2026,July 2025
2025-07-07,"Bolsa Third Party Payment - Klein Dasbosch",624.75,,4001,"Sales / Revenue",2026,July 2025
2025-07-07,"Bolsa Third Party Payment - Klein Dasbosch",10000,,4001,"Sales / Revenue",2026,July 2025
2025-07-07,"Cheque Card Purchase - Gelmar Pty Ltd (03 Jul)",-150,,1702,"Director's Loan Account",2026,July 2025
2025-07-07,"Cheque Card Purchase - Coastal Hire (03 Jul)",-160,,6027,"Small Equipment",2026,July 2025
2025-07-07,"Magtape Credit - Invoice 2803/AJForklifts",5347.5,,4001,"Sales / Revenue",2026,July 2025
2025-07-08,"Cheque Card Purchase - C*Cellars Paarl (06 Jul)",-85,,1702,"Director's Loan Account",2026,July 2025
2025-07-08,"Cheque Card Purchase - Ultra Liquor (04 Jul)",-199.99,,1702,"Director's Loan Account",2026,July 2025
2025-07-08,"Cheque Card Purchase - OK Minimark (04 Jul)",-144.93,,1702,"Director's Loan Account",2026,July 2025
2025-07-08,"Cheque Card Purchase - Yoco *Osman (05 Jul)",-110,,1702,"Director's Loan Account",2026,July 2025
2025-07-08,"Cheque Card Purchase - C*Cellars Paarl (06 Jul)",-360,,1702,"Director's Loan Account",2026,July 2025
2025-07-09,"Cheque Card Purchase - Ultra Liquor (05 Jul)",-416.97,,1702,"Director's Loan Account",2026,July 2025
2025-07-09,"Cheque Card Purchase - Superspar Paarl",-50,,1702,"Director's Loan Account",2026,July 2025
2025-07-09,"PayShap Payment From - P de Klerk",1000,,4001,"Sales / Revenue",2026,July 2025
2025-07-09,"Cheque Card Purchase - C*SA Bandsaw (08 Jul)",-73.83,,1702,"Director's Loan Account",2026,July 2025
2025-07-09,"Cheque Card Purchase - Superspar Paarl (07 Jul)",-200,,1702,"Director's Loan Account",2026,July 2025
2025-07-10,"Cheque Card Purchase - Superspar Paarl (08 Jul)",-159.28,,1702,"Director's Loan Account",2026,July 2025
2025-07-10,"Cheque Card Purchase - C*Filco Parts (09 Jul)",-620.63,,5001,"Cost of Goods Sold",2026,July 2025
2025-07-10,"Cheque Card Purchase - Goldwagen Paarl (08 Jul)",-85,,5001,"Cost of Goods Sold",2026,July 2025
2025-07-11,"Cheque Card Purchase - S2S*Megapacka (09 Jul)",-116,,1702,"Director's Loan Account",2026,July 2025
2025-07-11,"Magtape Credit - Invoice 2822",3278.89,,4001,"Sales / Revenue",2026,July 2025
2025-07-11,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,July 2025
2025-07-11,"Cheque Card Purchase - Superspar Paarl (09 Jul)",-231.95,,1702,"Director's Loan Account",2026,July 2025
2025-07-11,"Cheque Card Purchase - Drakenstein Municipal (09 Jul)",-60,,6020,"Utilities",2026,July 2025
2025-07-11,"Cheque Card Purchase - Goldwagen Paarl (09 Jul)",-995,,5001,"Cost of Goods Sold",2026,July 2025
2025-07-11,"IB Payment To - Haygan Johnson",-300,,6022,"Director's Remuneration",2026,July 2025
2025-07-11,"Debit Card Purchase From - Game Paarl",-599,,1702,"Director's Loan Account",2026,July 2025
2025-07-11,"Fee: Payment Confirm - SMS (Haygan Johnson)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-11,"Magtape Credit - Invoice 2823",3278.89,,4001,"Sales / Revenue",2026,July 2025
2025-07-11,"PayShap Payment To - Salary",-1000,,6022,"Director's Remuneration",2026,July 2025
2025-07-11,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,July 2025
2025-07-11,"Fee: Payment Confirm - SMS (Mr D Williams)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-11,"Cheque Card Purchase - SAC Commercial (09 Jul)",-964.8,,5001,"Cost of Goods Sold",2026,July 2025
2025-07-12,"Cheque Card Purchase - Goldwagen Paarl (10 Jul)",-325,,5001,"Cost of Goods Sold",2026,July 2025
2025-07-12,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,July 2025
2025-07-12,"Fee: Payment Confirm - SMS (Haygan Johnson)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-12,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,July 2025
2025-07-12,"Fee: Payment Confirm - SMS (Mr J Fielding)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-12,"IB Payment From - Ashley",400,,4001,"Sales / Revenue",2026,July 2025
2025-07-12,"PayShap Payment To - Bevin Kamp",-800,,1702,"Director's Loan Account",2026,July 2025
2025-07-12,"IB Payment To - Haygan Johnson",-200,,6022,"Director's Remuneration",2026,July 2025
2025-07-14,"Cheque Card Purchase - Paarl Ice Cream (11 Jul)",-156,,1702,"Director's Loan Account",2026,July 2025
2025-07-14,"Cheque Card Purchase - C*BP Paarl (11 Jul)",-468.52,,6023,"Fuel / Petrol",2026,July 2025
2025-07-14,"Cheque Card Purchase - Boland Hair Studio (11 Jul)",-200,,1702,"Director's Loan Account",2026,July 2025
2025-07-14,"Cheque Card Purchase - C*Sky Lounge (12 Jul)",-138,,1702,"Director's Loan Account",2026,July 2025
2025-07-14,"Cheque Card Purchase - Clutch Brake (10 Jul)",-200,,5001,"Cost of Goods Sold",2026,July 2025
2025-07-14,"Debit Card Purchase From - Checkers Vanderlingen",-227.9,,1702,"Director's Loan Account",2026,July 2025
2025-07-15,"Cheque Card Purchase - Rapid River (11 Jul)",-250,,1702,"Director's Loan Account",2026,July 2025
2025-07-15,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,July 2025
2025-07-15,"Cheque Card Purchase - IK *Hekdon On (12 Jul)",-378,,1702,"Director's Loan Account",2026,July 2025
2025-07-15,"Cheque Card Purchase - Sky Lounge Ba (11 Jul)",-1100,,1702,"Director's Loan Account",2026,July 2025
2025-07-15,"Cheque Card Purchase - Sky Lounge Ba (11 Jul)",-550,,1702,"Director's Loan Account",2026,July 2025
2025-07-15,"Cheque Card Purchase - Superspar Robertson (11 Jul)",-83.98,,1702,"Director's Loan Account",2026,July 2025
2025-07-15,"Cheque Card Purchase - IK *Hekdon On (12 Jul)",-42,,1702,"Director's Loan Account",2026,July 2025
2025-07-15,"IB Payment To - St Augustines Church",-400,,1702,"Director's Loan Account",2026,July 2025
2025-07-16,"Cash Withdrawal Fee",-89.25,,6004,"Bank Charges",2026,July 2025
2025-07-16,"Cash Withdrawal Fee",-7.65,,6004,"Bank Charges",2026,July 2025
2025-07-16,"Cheque Card Purchase - Huguenot Tunnel",-53,,6025,"Toll Gate Fees",2026,July 2025
2025-07-16,"Cheque Card Purchase - Huguenot Tunnel",-53,,6025,"Toll Gate Fees",2026,July 2025
2025-07-16,"Cheque Card Purchase - C*BP Paarl (14 Jul)",-500,,6023,"Fuel / Petrol",2026,July 2025
2025-07-16,"Electricity Purchase",-50,,6020,"Utilities",2026,July 2025
2025-07-16,"Fee: Electricity Purchase",-1.2,,6020,"Utilities",2026,July 2025
2025-07-16,"Autobank Cash Withdrawal",-3500,,1702,"Director's Loan Account",2026,July 2025
2025-07-16,"Other Bank ATM Cash Withdrawal - SBSA",-250,,1702,"Director's Loan Account",2026,July 2025
2025-07-17,"Cheque Card Purchase - C*Cathmar TV (16 Jul)",-250,,1702,"Director's Loan Account",2026,July 2025
2025-07-17,"Fee: Electricity Purchase",-1.8,,6020,"Utilities",2026,July 2025
2025-07-17,"Value Loaded To Virtual Card",-500,,1702,"Director's Loan Account",2026,July 2025
2025-07-17,"Electricity Purchase",-500,,6020,"Utilities",2026,July 2025
2025-07-17,"Cheque Card Purchase - C*Cathmar TV (16 Jul)",-120,,1702,"Director's Loan Account",2026,July 2025
2025-07-18,"Fee: Payment Confirm - SMS (Terence)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-18,"IB Payment To - Terence Tools",-1100,,6027,"Small Equipment",2026,July 2025
2025-07-18,"Fee: Payment Confirm - SMS (Haygan Johnson)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-18,"IB Payment To - Haygan Johnson",-150,,6022,"Director's Remuneration",2026,July 2025
2025-07-18,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,July 2025
2025-07-18,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,July 2025
2025-07-18,"Fee: Payment Confirm - SMS (Wade Vaughan)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-18,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,July 2025
2025-07-18,"IB Payment To - Mr D Williams (Salary)",-1250,,6022,"Director's Remuneration",2026,July 2025
2025-07-18,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,July 2025
2025-07-18,"Fee: Payment Confirm - SMS (Mr D Williams)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-18,"PayShap Payment To - Payment",-1000,,1702,"Director's Loan Account",2026,July 2025
2025-07-19,"Cheque Card Purchase - Cable Doctor (17 Jul)",-360,,1702,"Director's Loan Account",2026,July 2025
2025-07-19,"Cheque Card Purchase - Tops Paarl (17 Jul)",-281.34,,1702,"Director's Loan Account",2026,July 2025
2025-07-19,"Cheque Card Purchase - C*Cellars Paarl (18 Jul)",-580,,1702,"Director's Loan Account",2026,July 2025
2025-07-21,"Debit Card Purchase From - HPY*Arfan Shop",-108,,1702,"Director's Loan Account",2026,July 2025
2025-07-21,"Cheque Card Purchase - C*Cellars Paarl (18 Jul)",-130,,1702,"Director's Loan Account",2026,July 2025
2025-07-21,"Fee - Electronic Account Payment",-5.8,,6004,"Bank Charges",2026,July 2025
2025-07-21,"IB Payment To - Haygan Johnson",-200,,6022,"Director's Remuneration",2026,July 2025
2025-07-21,"Cheque Card Purchase - PnP Express Paarl (18 Jul)",-140.5,,1702,"Director's Loan Account",2026,July 2025
2025-07-21,"Fee: Payment Confirm - SMS (Haygan Johnson)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-22,"Cheque Card Purchase - Ultra Liquor (18 Jul)",-259.98,,1702,"Director's Loan Account",2026,July 2025
2025-07-23,"Cheque Card Purchase - C*Wynland Motors (21 Jul)",-500,,6011,"Motor Vehicle Expenses",2026,July 2025
2025-07-23,"Electronic Banking Payment From - Abels Liquors",2225.25,,4001,"Sales / Revenue",2026,July 2025
2025-07-25,"Cheque Card Purchase - Build It Boland (23 Jul)",-154.99,,1702,"Director's Loan Account",2026,July 2025
2025-07-25,"Cash Withdrawal Fee",-25.5,,6004,"Bank Charges",2026,July 2025
2025-07-25,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,July 2025
2025-07-25,"Cheque Card Purchase - C*Stingray Marine (24 Jul)",-240,,1702,"Director's Loan Account",2026,July 2025
2025-07-25,"Other Bank ATM Cash Withdrawal - SBSA",-1000,,1702,"Director's Loan Account",2026,July 2025
2025-07-25,"Cheque Card Purchase - Furball Pet Shop (22 Jul)",-310,,1702,"Director's Loan Account",2026,July 2025
2025-07-25,"Fee: PayShap Payment",-7,,6004,"Bank Charges",2026,July 2025
2025-07-25,"PayShap Payment To - Payment",-1250,,1702,"Director's Loan Account",2026,July 2025
2025-07-25,"Fee: Payment Confirm - SMS (Wade Vaughan)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-25,"Overdraft Interest",-199.56,,6004,"Bank Charges",2026,July 2025
2025-07-25,"Credit Life Protection",-43.97,,6008,"Insurance",2026,July 2025
2025-07-25,"Fee: Payment Confirm - SMS (Mr D Williams)",-1.2,,6004,"Bank Charges",2026,July 2025
2025-07-25,"PayShap Payment To - Salary",-1250,,6022,"Director's Remuneration",2026,July 2025
2025-07-26,"Cheque Card Purchase - Abels Liquors (24 Jul)",-324,,1702,"Director's Loan Account",2026,July 2025
2025-07-26,"Cheque Card Purchase - C*Cellars Paarl (24 Jul)",-500,,1702,"Director's Loan Account",2026,July 2025
2025-07-26,"Cheque Card Purchase - #International",-3.89,,1702,"Director's Loan Account",2026,July 2025
2025-07-26,"Real Time Transfer From - P de Klerk",2200,,4001,"Sales / Revenue",2026,July 2025
2025-07-26,"Cheque Card Purchase - AS Family Store (23 Jul)",-135.06,,1702,"Director's Loan Account",2026,July 2025
2025-07-26,"Cheque Card Purchase - C*Dischem Paarl (25 Jul)",-199.95,,1702,"Director's Loan Account",2026,July 2025
2025-07-26,"Cheque Card Purchase - Engen Winelands (24 Jul)",-500,,6023,"Fuel / Petrol",2026,July 2025
2025-07-26,"Cheque Card Purchase - Sunshine Ecommerce (23 Jul)",-141.5,,1702,"Director's Loan Account",2026,July 2025
2025-07-28,"Cheque Card Purchase - C*BP Paarl (25 Jul)",-500,,6023,"Fuel / Petrol",2026,July 2025
2025-07-28,"Cheque Card Purchase - OK Minimark (24 Jul)",-194.64,,1702,"Director's Loan Account",2026,July 2025
2025-07-28,"Cellphone Instant Money Cash To 0649581542",-330,,1702,"Director's Loan Account",2026,July 2025
2025-07-28,"Fee - Instant Money",-10,,6004,"Bank Charges",2026,July 2025
2025-07-29,"Electronic Banking Payment From - Abels Liquors",776.25,,4001,"Sales / Revenue",2026,July 2025
2025-07-30,"Cheque Card Purchase - Build It Boland (28 Jul)",-59.99,,1702,"Director's Loan Account",2026,July 2025
2025-07-30,"Cheque Card Purchase - C*Lady Grey (28 Jul)",-100,,1702,"Director's Loan Account",2026,July 2025
2025-07-30,"Cheque Card Purchase - Checkers Paarl (27 Jul)",-369.88,,1702,"Director's Loan Account",2026,July 2025
2025-07-31,"Telephone Account - Telkom Mobile",-694.17,,6018,"Telephone",2026,July 2025
2025-07-31,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,July 2025
2025-07-31,"Insurance Premium - Santam",-858,,6008,"Insurance",2026,July 2025
2025-07-31,"Monthly Management Fee",-9,,6004,"Bank Charges",2026,July 2025
2025-07-31,"Overdraft Service Fee",-90,,6004,"Bank Charges",2026,July 2025
2025-07-31,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,July 2025
2025-07-31,"Fee - Debit Order",-4,,6004,"Bank Charges",2026,July 2025
2025-07-31,"Fee: MyUpdates For Business",-48,,6004,"Bank Charges",2026,July 2025
2025-07-31,"Cheque Card Purchase - S2S*Bhuiyange (29 Jul)",-52,,1702,"Director's Loan Account",2026,July 2025
2025-07-31,"Account Payment - Old Mutual Insure Premium",-1505.09,,6008,"Insurance",2026,July 2025
2025-07-31,"Fee: Unused Facility",-37.47,,6004,"Bank Charges",2026,July 2025
2025-08-01,"PayShap Payment To - Salary",-1250,,6022,"Director's Remuneration",2026,August 2025
